46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,46
48,48
49,50
46,52
48,45
48,48
49,50
46,52
48,45
48,48
49,50
46,52
48,45
48,48
49,50
46,52
48,45
48,48
49,50
46,52
49,44
48,48
49,50
46,52
49,44
48,48
49,50
46,52
49,44
48,48
49,50
46,52
50,43
48,48
49,50
46,52
50,43
48,48
48,50
46,52
50,43
48,48
48,50
46,52
50,43
48,48
48,50
46,52
50,42
48,48
48,50
46,51
50,42
48,48
48,50
46,51
50,42
48,48
48,51
46,51
51,42
48,48
48,51
46,51
51,42
48,48
48,51
46,51
51,42
48,48
48,51
46,50
51,42
48,48
48,51
46,50
51,43
48,48
48,51
46,50
51,43
48,48
48,51
46,50
51,43
48,48
48,51
46,50
51,43
48,48
48,51
46,50
51,44
48,48
48,51
46,50
51,44
48,48
48,51
46,50
52,43
48,48
48,51
46,50
52,43
48,48
48,51
46,50
52,43
48,48
48,51
46,50
53,42
48,48
48,51
46,50
53,42
48,48
48,51
46,50
53,42
48,48
48,51
46,50
54,42
48,48
48,51
46,49
54,42
48,48
48,51
46,49
54,42
48,48
48,51
46,49
54,42
48,48
48,51
46,49
55,42
48,48
48,51
46,49
55,42
48,48
48,51
46,49
55,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,51
46,49
56,42
48,48
48,50
46,49
56,42
48,48
48,50
46,49
56,42
48,48
48,50
46,49
56,42
48,48
48,50
46,49
56,42
48,48
48,50
46,49
56,42
48,48
49,49
46,49
56,42
48,48
49,49
46,49
56,42
48,48
49,49
46,49
56,42
48,49
50,49
46,49
56,42
48,49
50,49
46,49
56,42
48,49
50,49
46,49
56,42
48,49
50,49
46,49
56,42
49,49
51,49
46,49
56,42
48,49
51,49
46,49
56,42
48,49
51,49
46,50
56,42
48,49
51,49
46,50
56,42
48,49
51,49
46,50
56,42
48,50
51,49
46,50
56,42
48,50
51,49
46,50
56,42
48,50
51,49
46,50
56,42
48,50
51,49
46,50
56,42
48,50
51,49
46,50
56,42
48,50
52,50
46,50
56,42
48,50
52,50
46,50
56,42
48,50
52,50
46,50
56,42
48,50
52,50
46,50
56,42
48,50
52,51
46,50
56,42
48,50
52,51
46,50
56,42
48,49
52,51
46,50
56,42
48,49
52,51
46,50
56,42
48,49
52,51
46,50
56,42
48,49
52,51
46,50
56,42
48,49
52,51
46,50
56,42
47,49
52,51
46,50
56,42
47,49
52,51
46,50
56,42
47,49
52,51
46,50
56,42
47,49
52,51
46,50
56,42
47,49
52,51
47,51
56,42
47,49
52,51
47,51
56,42
47,49
52,51
47,51
56,42
47,49
52,51
47,51
56,42
47,49
52,51
48,51
56,42
47,49
52,51
48,51
55,42
47,49
52,51
48,51
55,42
47,49
52,51
49,52
55,42
47,49
52,51
49,52
55,42
47,49
52,51
49,52
55,42
47,49
52,51
49,53
55,42
47,49
52,51
49,53
55,42
47,49
52,51
49,53
55,42
47,49
52,51
49,53
55,42
47,48
51,51
49,53
55,42
47,48
51,51
49,53
55,42
47,48
51,51
49,53
55,42
47,48
51,52
49,53
55,42
48,47
51,52
49,53
55,42
48,47
51,52
49,53
55,42
48,47
51,52
49,53
55,42
49,46
51,52
49,53
55,42
49,46
51,52
49,53
55,42
49,46
51,52
49,53
55,42
50,46
51,52
49,53
55,42
50,45
51,52
49,53
55,42
50,45
51,52
49,53
55,42
50,45
51,52
49,53
55,42
51,45
51,52
49,53
55,42
51,45
50,52
48,52
55,42
51,45
50,52
48,52
55,42
52,45
50,52
48,52
55,42
51,45
50,52
48,52
55,42
51,45
50,52
48,51
55,42
51,45
50,52
48,51
55,42
51,45
49,52
48,51
55,42
50,46
49,52
48,51
55,42
50,46
49,52
48,50
55,42
50,46
49,52
48,50
55,42
50,47
48,52
48,50
55,42
49,47
48,52
48,49
55,42
49,47
48,52
48,49
55,42
49,47
47,52
48,49
55,42
48,47
47,52
47,49
55,42
48,47
47,52
47,49
55,42
48,47
47,52
47,49
55,42
47,47
47,52
47,49
55,42
47,47
47,52
46,49
55,42
47,47
47,52
46,49
55,42
47,47
47,52
46,49
55,42
46,47
47,51
46,49
55,42
46,47
47,51
46,49
55,42
46,47
47,51
46,49
55,42
46,47
47,51
46,49
55,41
46,47
48,50
46,49
55,41
46,47
48,50
46,49
55,41
46,47
48,50
46,49
55,41
46,47
49,50
46,49
55,40
46,47
49,49
46,49
55,40
46,47
49,49
46,49
55,40
46,47
49,49
46,49
55,40
46,47
50,49
46,49
55,40
46,47
50,49
46,49
55,40
46,47
50,49
46,49
55,40
46,47
51,49
46,49
55,40
46,47
51,49
46,49
55,40
46,47
51,49
46,49
55,40
46,47
51,49
46,49
55,40
46,47
52,49
46,49
55,40
46,47
52,49
46,49
55,40
47,47
52,49
46,49
55,40
47,47
53,49
46,49
55,40
47,47
53,49
46,49
55,40
47,47
53,49
46,49
55,40
48,48
53,49
46,49
55,40
48,48
53,49
46,49
55,40
48,48
53,49
46,49
55,40
49,48
53,49
46,49
55,40
49,48
53,49
46,49
55,40
49,48
53,49
46,49
55,40
49,48
53,49
46,49
55,40
50,47
53,49
46,49
55,40
50,46
53,48
46,49
55,40
50,46
53,48
46,49
55,40
50,46
53,48
46,49
55,40
50,45
53,48
46,49
55,40
50,45
53,48
46,49
55,40
50,45
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,43
53,48
46,49
55,40
50,43
53,48
46,49
55,40
50,43
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,42
53,48
46,49
55,40
50,43
53,48
46,49
55,40
50,43
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,44
53,48
46,49
55,40
50,44
53,48
46,49
55,40
51,45
53,48
46,49
55,40
51,45
53,48
46,49
55,40
51,45
53,48
46,49
55,40
52,46
53,48
46,49
55,40
52,46
53,48
46,49
55,40
52,46
53,48
46,49
55,40
52,46
53,48
46,49
55,40
52,46
53,48
46,49
55,40
52,46
53,48
46,49
54,41
52,46
53,48
46,49
54,41
52,46
53,48
46,49
54,41
52,46
53,48
46,49
54,41
52,46
53,48
46,49
53,42
52,46
53,48
46,49
53,42
52,46
53,48
46,49
53,42
52,46
53,48
46,49
52,43
52,46
53,48
46,49
52,43
52,46
53,48
46,49
52,43
52,46
53,48
46,49
51,44
52,46
53,48
46,49
51,44
52,46
53,48
46,49
51,44
52,46
53,48
46,49
51,44
52,46
53,48
46,49
51,44
52,47
53,48
46,49
51,44
52,47
53,48
46,49
51,44
52,47
53,48
46,49
51,45
52,48
53,48
46,49
50,45
52,48
53,48
46,49
50,45
52,48
53,48
46,49
50,45
52,49
53,48
46,49
49,46
52,49
53,48
46,50
49,46
52,49
53,48
46,50
49,46
52,49
53,48
46,50
48,46
52,50
54,49
46,51
48,46
52,50
54,49
46,51
48,46
52,50
54,49
46,51
47,46
52,51
54,49
46,52
47,46
52,51
54,49
46,52
47,46
51,50
54,49
46,52
46,46
51,50
54,49
46,52
46,46
51,50
54,49
46,53
46,46
51,50
53,49
46,53
46,46
50,49
53,49
46,53
46,46
50,49
53,49
46,54
46,46
50,49
53,49
46,54
46,46
49,48
52,49
46,54
46,46
49,48
52,49
46,54
46,46
49,48
52,49
46,54
47,48
49,47
51,51
46,54
47,48
49,47
51,52
46,54
48,48
50,47
51,52
46,54
48,48
50,47
51,52
46,54
48,48
50,47
51,52
46,54
48,48
50,47
51,52
46,54
48,48
50,47
51,52
46,54
48,48
50,47
51,52
46,53
48,48
50,47
51,52
46,53
48,48
50,47
51,52
46,53
48,48
50,47
51,52
46,53
48,47
50,48
50,51
46,53
48,47
50,48
50,51
46,53
48,47
50,48
50,51
46,53
48,46
50,48
50,51
46,53
48,46
50,48
49,51
46,53
48,46
50,48
49,51
46,53
48,46
50,48
49,51
46,53
47,46
50,48
49,51
46,53
47,46
51,47
48,51
46,53
47,46
51,47
48,51
46,53
47,46
51,47
48,51
46,53
46,46
52,47
47,51
46,53
46,46
52,47
47,51
46,53
46,46
52,47
47,51
46,53
46,46
52,47
46,51
46,53
46,46
52,47
46,51
46,53
46,46
52,47
46,51
46,53
46,46
52,46
46,50
46,53
46,46
52,46
46,50
46,53
46,46
52,46
46,50
46,53
46,46
52,46
46,50
46,53
46,46
51,45
46,50
46,53
46,46
51,45
47,49
46,53
46,46
51,45
47,49
46,53
46,46
51,45
47,49
46,53
46,46
51,45
48,48
46,53
46,46
51,45
48,48
46,53
46,46
50,45
48,48
46,53
46,46
50,45
49,48
46,53
46,46
50,45
49,48
46,53
46,46
50,46
49,48
46,53
46,46
50,45
49,48
46,53
46,46
50,45
50,49
46,53
46,45
50,45
50,49
46,53
46,45
50,45
50,49
46,53
46,45
51,44
51,50
46,53
46,45
51,44
51,50
46,53
47,45
51,44
51,50
46,53
47,45
52,44
51,50
46,53
47,45
51,44
52,50
46,53
47,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,50
46,53
48,45
51,44
52,51
46,53
48,45
51,44
52,51
46,53
48,45
51,44
52,51
46,53
48,45
50,44
52,52
46,53
48,45
50,44
52,52
46,53
48,45
50,44
52,52
46,53
48,45
50,44
52,52
46,53
48,45
50,44
53,53
46,53
48,45
50,44
53,53
46,53
48,45
50,44
53,53
46,53
48,45
50,44
54,54
46,53
48,45
50,44
54,54
46,53
48,45
50,44
54,54
46,53
48,45
50,44
54,54
46,53
48,45
50,44
55,54
46,53
48,45
49,44
55,54
46,53
49,46
49,44
55,54
46,53
49,46
49,44
55,54
46,53
49,46
49,44
55,54
46,53
49,47
49,44
55,54
46,53
49,47
49,44
55,54
46,53
49,47
49,44
55,54
46,53
49,48
49,44
55,54
46,53
49,48
49,44
55,54
46,53
49,48
49,44
55,54
46,53
49,49
49,44
55,54
46,53
49,49
49,44
55,54
46,53
49,49
49,44
55,54
46,53
49,49
49,44
55,54
47,54
49,49
49,44
55,54
47,54
49,49
49,44
55,54
47,54
49,49
50,45
55,54
47,54
49,49
50,45
55,54
48,55
49,49
50,45
55,53
48,55
49,49
50,46
55,53
48,55
49,49
50,46
55,53
48,56
49,49
50,46
56,53
48,56
49,49
50,46
56,52
48,56
49,49
49,47
56,52
48,56
49,49
49,47
56,52
49,57
49,49
49,47
56,51
49,57
49,49
49,47
56,51
49,57
49,49
48,47
56,51
49,57
49,49
48,47
56,50
49,57
49,49
48,47
56,50
49,57
49,49
47,47
56,50
49,57
49,49
47,47
56,50
49,57
49,49
47,47
56,49
49,57
49,49
46,47
56,49
49,57
49,49
46,47
56,49
49,57
49,49
46,47
56,48
49,57
49,49
46,47
56,48
49,57
49,49
46,46
56,48
49,57
49,49
46,46
56,47
49,57
49,49
46,46
56,47
48,57
49,49
46,46
56,47
48,57
49,49
46,46
56,47
48,57
49,49
46,46
56,47
48,57
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
46,46
56,47
48,56
49,49
47,45
56,47
48,56
49,49
47,45
56,47
48,56
49,49
47,45
56,47
48,56
49,49
47,45
56,47
48,56
49,49
48,44
56,47
48,56
49,49
48,44
56,47
48,56
49,49
48,44
56,47
48,56
49,49
49,43
56,47
48,56
49,49
49,43
56,47
48,56
49,49
49,43
56,47
48,56
49,49
50,42
56,47
48,56
49,49
50,42
56,47
48,56
49,49
50,42
56,47
48,56
49,49
51,42
56,47
48,56
49,49
51,42
56,47
48,56
49,49
51,42
56,47
48,56
49,49
52,42
56,47
48,56
49,49
52,42
56,47
48,56
49,49
52,42
56,47
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
56,46
48,56
49,49
52,42
55,47
48,56
49,49
52,42
55,47
48,56
49,49
52,42
55,47
48,56
49,49
52,42
54,48
48,56
49,48
52,42
54,48
48,56
49,48
52,42
54,48
48,56
49,48
52,42
53,49
48,56
49,48
52,42
53,49
48,55
50,47
52,42
53,49
48,55
50,47
52,42
53,49
48,55
50,47
52,42
52,49
48,54
51,47
52,42
52,49
48,54
51,46
52,42
52,49
48,54
51,46
52,42
52,50
48,53
51,46
52,42
52,50
48,53
52,46
52,42
52,50
48,53
52,46
52,42
52,50
48,53
52,46
52,42
52,51
49,52
53,46
52,42
52,51
49,52
53,46
52,42
52,51
49,52
53,46
52,42
52,51
50,52
53,46
52,42
52,51
50,52
53,46
52,42
52,51
50,52
53,46
52,42
52,51
50,52
53,46
52,42
52,50
51,53
53,46
52,42
52,50
51,53
53,46
52,42
52,49
51,53
53,46
52,42
52,49
51,53
53,46
52,42
52,49
51,53
